"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-02","   40","   50","6.71"," 1250"," 1255","0.00",,"0.0","0.0",,"91","69","  563","  320",,,"  315",,,"12.1",,,"20.8",,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-03","   50","   60","8.28"," 1250"," 1149","0.00",,"0.0","0.0",,"91","63","  652","  190",,,"  180",,,"17.0",,,"25.3",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-04","   30","   40","13.65"," 1350",,"0.00",,"0.0","0.0",,"94","74","  638","  260",,,"  270",,,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-05","   40","   60","8.05"," 0050"," 0013","0.00",,"0.0","0.0",,"83","61","  590","  230",,,"  225",,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-06","   40","   30","9.40"," 0850"," 0756","0.00",,"0.0","0.0",,"70","52","  649","   10",,,"  360",,,"17.9",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-07","   20","    0","6.71"," 1052"," 0943","0.00",,"0.0","0.0",,"68","42","  694","   40",,,"   45",,,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-08","   60","   60","6.04"," 2150"," 1337","0.00",,"0.0","0.0",,"81","50","  457","  180",,,"  180",,,"10.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-09","   80","  100","4.47"," 1450"," 1716","0.02",,"0.0","0.0",,"76","62","  433","  210",,,"  315",,,"8.1",,,"15.0",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-10","   90","  100","14.09"," 0753"," 0752","0.00",,"0.0","0.0",,"64","47","  220","   10",,,"  360",,,"19.9",,,"25.3",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-11","   30","   60","11.41"," 1050"," 1127","0.00",,"0.0","0.0",,"67","44","  633","   70",,,"  360",,,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-12","   80","   90","6.71"," 1050"," 0212","0.00",,"0.0","0.0",,"74","50","  572","   80",,,"  360",,,"8.9",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-13","  100","  100","5.37"," 1650"," 1054","0.95",,"0.0","0.0",,"70","59","    0","   70",,,"  180",,,"8.1",,,"15.0",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-14","   90","   90","10.74"," 1950"," 1911","0.28",,"0.0","0.0",,"80","58","  494","  320",,,"  315",,,"16.1",,,"26.4",,"    1",,"    1",,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-15","   70","   60","6.71"," 0950"," 0937","0.00",,"0.0","0.0",,"61","44","  626","   30",,,"   45",,,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-16","   20","   20","5.59"," 1250"," 1127","0.00",,"0.0","0.0",,"63","40","  601","   10",,,"  135",,,"8.9",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-17","   60","   80","3.80"," 1350"," 1315","0.00",,"0.0","0.0",,"62","41","  554","   20",,,"  315",,,"10.1",,,"13.9",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-18","   20","   30","9.40"," 1250"," 1222","0.00",,"0.0","0.0",,"61","41","  591","   20",,,"  360",,,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-19","    0","    0","7.16"," 1250"," 1518","0.00",,"0.0","0.0",,"62","37","  666","   20",,,"  360",,,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-20","    0","    0","5.37"," 1252"," 0927","0.00",,"0.0","0.0",,"66","35","  650","  300",,,"  360",,,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-21","   10","   10","3.80"," 1554"," 1247","0.00",,"0.0","0.0",,"71","37","  662","  280",,,"  315",,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-22","   10","    0","4.70"," 1450"," 1408","0.00",,"0.0","0.0",,"76","44","  659","  190",,,"  180",,,"10.1",,,"15.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-23","   70","   70","5.59"," 1251"," 1408","0.00",,"0.0","0.0",,"79","49","  545","  220",,,"  225",,,"10.1",,,"15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-24","   80","   80","6.49"," 1651"," 0942","0.00",,"0.0","0.0",,"74","53","  577","   40",,,"  360",,,"12.1",,,"17.2",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-25","  100","  100","7.83"," 1250"," 1252","0.32",,"0.0","0.0",,"61","53","  331","  120",,,"  135",,,"14.1",,,"19.5",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-26","  100","  100","6.71"," 0452"," 0417","0.86",,"0.0","0.0",,"69","56","  268","  160",,,"  135",,,"10.1",,,"15.0",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-27","   70","   90","5.82"," 2350"," 0934","0.00",,"0.0","0.0",,"70","58","  495","  300",,,"  270",,,"8.9",,,"12.8",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-28","   20","   10","5.37"," 1150"," 1017","0.00",,"0.0","0.0",,"71","50","  603","  300",,,"  315",,,"8.9",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-29","   70","   90","8.05"," 1350"," 1429","0.00",,"0.0","0.0",,"69","44","  452","  220",,,"  225",,,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-30","   40","   30","6.93"," 1150"," 1110","0.00",,"0.0","0.0",,"72","50","  578","   30",,,"   45",,,"13.0",,,"16.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-10-31","   20","   20","9.40"," 1450"," 0829","0.00",,"0.0","0.0",,"63","44","  621","  120",,,"  360",,,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-01","   60","   60","6.93"," 0250"," 0217","0.00",,"0.0","0.0",,"74","46","  545","   30",,,"   45",,,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-02","   90","   90","6.04"," 2217"," 2232","0.02",,"0.0","0.0",,"70","55","  196","   20",,,"  360",,,"17.0",,,"26.4",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-03","   80","   90","7.16"," 0050"," 0047","0.00",,"0.0","0.0",,"58","43","  253","   20",,,"  360",,,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-04","   50","   50","7.16"," 0851"," 1812","0.00",,"0.0","0.0",,"72","42","  379","  220",,,"   90",,,"13.0",,,"17.2",,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-05","  100","  100","8.50"," 1951"," 0206","0.33",,"0.0","0.0",,"56","45","    0","  320",,,"   45",,,"12.1",,,"16.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-06","   90","   90","5.14"," 0740"," 0743","0.00",,"0.0","0.0",,"57","45","  253","  330",,,"  315",,,"8.1",,,"11.4",,"    1","    1",,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-07","  100","  100","6.93"," 1450"," 2123","0.21",,"0.0","0.0",,"55","48","    0","  110",,,"  360",,,"8.9",,,"12.8",,"    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-08","   70","  100","7.83"," 1350"," 1519","0.02",,"0.0","0.0",,"73","52","  244","  220",,,"  225",,,"15.0",,,"21.9",,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-09","   80","   90","14.99"," 1350"," 1153","0.11",,"0.0","0.0",,"81","60","  350","  220",,,"  225",,,"23.0",,,"32.2",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-10","   90","   80","9.17"," 0950"," 0705","0.00",,"0.0","0.0",,"60","43","  431","   40",,,"  360",,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-11","  100","  100","8.28"," 1355"," 1429","0.55",,"0.0","0.0",,"48","46","    0","  320",,,"  315",,,"17.0",,,"20.8",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-12","  100","  100","7.38"," 1251"," 1127","0.01",,"0.0","0.0",,"47","45","   87","   10",,,"   45",,,"12.1",,,"16.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-13","   60","   70","12.08"," 1150"," 1506","0.00",,"0.0","0.0",,"48","26","  275","  360",,,"  360",,,"17.9",,,"28.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-14","   20","   20","6.49"," 0850"," 0017","0.00",,"0.0","0.0",,"42","21","  579","   20",,,"  360",,,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-15","  100","  100","3.80"," 0450"," 2027","0.00",,"0.0","0.0",,"49","28","  110","  280",,,"  180",,,"6.9",,,"8.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-16","   90","  100","4.03"," 0052"," 1531","0.00",,"0.0","0.0",,"56","43","  190","  270",,,"  180",,,"6.9",,,"8.1",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-17","   90","  100","4.70"," 1053"," 1510","0.00",,"0.0","0.0",,"53","38","  103","  180",,,"  180",,,"10.1",,,"10.3",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-18","   90","   90","8.28"," 2051"," 2107","0.14",,"0.0","0.0",,"59","47","  210","  210",,,"  225",,,"17.9",,,"26.4",,"    1","    1",,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-19","   20","   30","13.20"," 0950"," 0502","0.00",,"0.0","0.0",,"54","31","  571","  360",,,"  360",,,"21.9",,,"36.7",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-20","   90","  100","7.16"," 1850"," 1837","0.57",,"0.0","0.0",,"41","31","    0","  270",,,"  270",,,"14.1",,,"18.3",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-21","   20","   40","11.86"," 1050"," 1109","0.00",,"0.0","0.0",,"55","36","  562","  300",,,"  315",,,"19.9",,,"34.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-22","    0","    0","3.80"," 1050"," 1021","0.00",,"0.0","0.0",,"53","29","  599","   20",,,"  360",,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-23","   90","  100","4.25"," 1527"," 1507","0.00",,"0.0","0.0",,"52","30","  203","  210",,,"  180",,,"12.1",,,"13.9",,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-24","  100","  100","8.95"," 2251"," 2235","0.05",,"0.0","0.0",,"63","47","  337","   30",,,"   45",,,"15.0",,,"21.9",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-25","   80","   90","6.49"," 2250"," 0005","0.00",,"0.0","0.0",,"54","37","  486","  120",,,"  360",,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-26","  100","  100","8.05"," 2017"," 1923","0.45",,"0.0","0.0",,"70","45","    0","  300",,,"  135",,,"16.1",,,"24.2",,"    1","    1","    1",,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-27","   70","   70","8.95"," 1050"," 0903","0.00",,"0.0","0.0",,"59","41","  535","   30",,,"  360",,,"17.9",,,"26.4",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-28","  100","  100","4.47"," 1354"," 2212","0.00",,"0.0","0.0",,"56","38","  426","   40",,,"  135",,,"8.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-29","   30","   30","5.37"," 2350"," 1234","0.00",,"0.0","0.0",,"64","38","  589","   30",,,"  360",,,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-11-30","   80","   90","9.17"," 1050"," 1043","0.00",,"0.0","0.0",,"52","38","  404","   40",,,"   45",,,"14.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-01","   90","  100","14.99"," 1550"," 1301","0.00",,"0.0","0.0",,"44","37","  212","   50",,,"   45",,,"17.9",,,"28.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-02","  100","  100","11.41"," 1428"," 1424","1.06",,"0.0","0.0",,"63","42","   62","  130",,,"  135",,,"23.0",,,"33.3",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-03","   50","   30","13.20"," 1550"," 0729","0.04",,"0.0","0.0",,"61","44","  513","  270",,,"  225",,,"16.1",,,"28.9",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-04","   10","   10","9.62"," 1250"," 1503","0.00",,"0.0","0.0",,"51","32","  583","  300",,,"  225",,,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-05","   10","   20","6.26"," 1350"," 1119","0.00",,"0.0","0.0",,"46","26","  582","  320",,,"  315",,,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-06","    0","    0","3.80"," 1550"," 1257","0.00",,"0.0","0.0",,"48","24","  581","  210",,,"  180",,,"6.9",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-07","   60","   60","5.82"," 2251"," 1503","0.00",,"0.0","0.0",,"52","24","  496","  220",,,"  180",,,"12.1",,,"15.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-08","  100","  100","5.14"," 0850"," 0843","0.00",,"0.0","0.0",,"50","40","   46","  210",,,"  225",,,"12.1",,,"13.9",,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-09","  100","  100","8.72"," 2153"," 2153","0.63",,"0.0","0.0",,"61","46","    0","  210",,,"  225",,,"21.9",,,"30.0",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-10","  100","  100","10.29"," 2319"," 2353","0.00",,"0.0","0.0",,"64","50","  278","   60",,,"   45",,,"15.0",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-11","  100","  100","9.17"," 1350"," 1232","0.65",,"0.0","0.0",,"50","35","    0","   10",,,"  360",,,"14.1",,,"19.5",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-12","  100","  100","6.49"," 2050"," 0740","0.00",,"0.0","0.0",,"42","37","   72","   40",,,"  225",,,"8.9",,,"13.9",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-13","    0","    0","11.41"," 1050"," 0931","0.00",,"0.0","0.0",,"39","23","  577","  350",,,"  360",,,"21.9",,,"33.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-14","   20","   10","6.26"," 1350"," 1401","0.00",,"0.0","0.0",,"43","18","  551","  230",,,"  225",,,"15.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-15","   40","   10","3.80"," 1053"," 1413","0.00",,"0.0","0.0",,"56","26","  548","  340",,,"  270",,,"8.1",,,"10.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-16","   80","   80","3.36"," 1350"," 1351","0.00",,"0.0","0.0",,"52","26","  375","  170",,,"  180",,,"8.9",,,"10.3",,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-17","  100","  100","6.71"," 1150"," 1249","0.00",,"0.0","0.0",,"51","36","  295","   80",,,"   90",,,"8.9",,,"11.4",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-18","   80","  100","8.05"," 1950"," 1926","0.12",,"0.0","0.0",,"51","38","   95","  320",,,"  315",,,"23.0",,,"34.4",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-19","   20","    0","10.74"," 0551"," 0507","0.00",,"0.0","0.0",,"53","35","  570","  290",,,"  315",,,"16.1",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-20","   20","   20","6.04"," 2350"," 1013","0.00",,"0.0","0.0",,"45","28","  503","   10",,,"  360",,,"8.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-21","   20","   50","10.29"," 1350"," 1405","0.00",,"0.0","0.0",,"44","25","  414","  360",,,"  360",,,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-22","   10","   10","4.03"," 0150"," 1115","0.00",,"0.0","0.0",,"46","22","  529","  350",,,"   45",,,"8.9",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-23","   70","   90","4.70"," 1050"," 1405","0.30",,"0.0","0.0",,"51","19","  495","  230",,,"  180",,,"10.1",,,"11.4",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-24","  100","  100","10.74"," 1614"," 1613","2.35",,"0.0","0.0",,"59","42","    0","  270",,,"  270",,,"28.0",,,"38.0",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-25","   70","   50","8.50"," 1214"," 2350","0.00",,"0.0","0.0",,"57","40","  508","  230",,,"   45",,,"14.1",,,"17.2",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-26","   60","   50","9.17"," 1150"," 1008","0.00",,"0.0","0.0",,"50","34","  490","  360",,,"   45",,,"14.1",,,"21.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-27","   30","   10","7.61"," 1251"," 1013","0.00",,"0.0","0.0",,"46","29","  523","   20",,,"   45",,,"14.1",,,"20.8",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-28","    0","    0","8.28"," 1350"," 1215","0.00",,"0.0","0.0",,"44","27","  576","  350",,,"  360",,,"14.1",,,"18.3",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-29","   20","    0","3.80"," 1750"," 1253","0.00",,"0.0","0.0",,"45","23","  561","  120",,,"  225",,,"6.0",,,"10.3",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-30","   30","   30","5.82"," 1250"," 1525","0.00",,"0.0","0.0",,"45","25","  515","  330",,,"  315",,,"14.1",,,"21.9",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1986-12-31","   30","   20","5.14"," 1251"," 1114","0.00",,"0.0","0.0",,"47","23","  510","   40",,,"  360",,,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-01","  100","  100","12.97"," 2050"," 1941","1.21",,"0.0","0.0",,"40","31","    0","   30",,,"  360",,,"25.9",,,"36.7",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-02","   70","   90","14.09"," 1250"," 1523","0.02",,"0.0","0.0",,"46","34","  207","  260",,,"  270",,,"21.0",,,"31.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-03","   10","   10","11.41"," 1250"," 1116","0.00",,"0.0","0.0",,"47","30","  521","  300",,,"  315",,,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-04","   50","   70","7.38"," 2350"," 1054","0.00",,"0.0","0.0",,"45","24","  534","   10",,,"   45",,,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-05","   10","   10","10.96"," 1550"," 1056","0.00",,"0.0","0.0",,"42","26","  580","   10",,,"  360",,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-06","   50","   50","6.49"," 2350"," 2221","0.00",,"0.0","0.0",,"49","22","  513","  210",,,"  180",,,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-07","   70","   70","11.41"," 1050"," 1249","0.00",,"0.0","0.0",,"62","36","  467","  250",,,"  270",,,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-08","    0","    0","6.04"," 1050"," 1338","0.00",,"0.0","0.0",,"47","26","  584","  340",,,"  315",,,"15.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-09","   30","   10","4.47"," 1952"," 1403","0.00",,"0.0","0.0",,"46","22","  585","  140",,,"  180",,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-10","  100","  100","6.04"," 1850"," 0846","0.22",,"0.0","0.0",,"40","34","    0","  290",,,"  360",,,"8.9",,,"13.9",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-11","   60","   60","13.87"," 1650"," 1546","0.01",,"0.0","0.0",,"46","35","  469","  300",,,"  315",,,"25.9",,,"34.4",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-12","   10","   10","12.75"," 1450"," 1027","0.00",,"0.0","0.0",,"53","28","  551","  230",,,"  270",,,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-13","   10","   10","5.59"," 1450"," 1353","0.00",,"0.0","0.0",,"53","23","  552","  310",,,"  315",,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1987-01-14","   70","   80","9.84"," 1950"," 1447","0.00",,"0.0","0.0",,"69","26","  462","  220",,,"  225",,,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
